wavelength[Angstrom], flux[erg / (cm3 s)]
2.184986e+03, 5.322103e-01
2.187171e+03, 4.923875e-01
2.189358e+03, 8.958392e-01
2.191547e+03, 1.250299e+00
2.193739e+03, 2.065189e+00
2.195932e+03, 2.308124e+00
2.198128e+03, 2.127726e+00
2.200327e+03, 3.661613e-01
2.202527e+03, 1.106082e+00
2.204729e+03, 1.081047e+00
2.206934e+03, 2.059963e+00
2.209141e+03, 1.045725e+00
2.211350e+03, 3.015979e+00
2.213562e+03, 2.566621e+00
2.215775e+03, 1.358543e+00
2.217991e+03, 4.010801e-01
2.220209e+03, 3.935103e-01
2.222429e+03, 3.238130e-01
2.224651e+03, 8.481627e-01
2.226876e+03, 1.036801e+00
2.229103e+03, 1.696172e+00
2.231332e+03, 1.596612e+00
2.233563e+03, 3.740826e+00
2.235797e+03, 5.899279e+00
2.238033e+03, 8.859888e-01
2.240271e+03, 1.362874e+00
2.242511e+03, 1.745356e+00
2.244754e+03, 3.319880e+00
2.246998e+03, 3.483000e+00
2.249245e+03, 6.721892e+00
2.251495e+03, 9.160301e+00
2.253746e+03, 1.195808e+01
